NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Weblink,Weblink Justification,Waived,Modified Date
40920,Ride Solution,Rural Reporter,Rural,MB,DO,https://ftis.org/FTDE/4R02-40920-RideSolution/google_transit.zip,,,2023-12-18
40929,Rockingham County Council on Aging,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Rockingham%20County%20Council%20on%20Aging_157/,,,2024-03-06
40948,Bluegrass Community Action Agency,Rural Reporter,Rural,MB,DO,,,True,
40952,Williamsburg County,Rural Reporter,Rural,CB,DO,,,True,
40953,"Pennyrile Allied Community Services, Inc.",Rural Reporter,Rural,MB,DO,,,True,
40954,South Central Tennessee Development District,Reduced Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2023-12-08
40958,Municipality of Orocovis,Reduced Reporter,Urban,MB,DO,,,True,
40978,Upper-Cumberland Human Resource Agency ,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2023-11-29
40979,"KY River Foothills Development Council, Inc.",Rural Reporter,Rural,MB,DO,,,True,
40983,Rutherford County,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Rutherford%20County_161/,,,2024-05-14
40989,Southeast Tennessee Human Resource Agency-Rural Division,Rural Reporter,Rural,MB,DO,https://www.sethratransit.org/s/SETHRA_GTFS.zip,,,2023-11-06
40991,Municipality of Utuado,Rural Reporter,Rural,MB,DO,,,True,
40999,Sumter County Board of County Commissioners,Reduced Reporter,Urban,MB,PT,https://ftis.org/FTDE/4R02-40999-SumterCountyBoardofCountyCommissioners/google_transit.zip,,,2024-04-12
41003,Fairfield County Transit System,Rural Reporter,Rural,MB,DO,,,True,
41010,Person County,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Person%20County_145/,,,2024-05-14
41013,Paducah Transit Authority,Reduced Reporter,Urban,MB,DO,,,True,
41028,Scotland County,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Scotland%20County%20Area%20Transit%20System_165/,,,2024-05-14
41029,Ashe County Transportation Authority Inc,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Ashe%20County%20Transportation%20Authority_9/,,,2024-03-06
41030,Mississippi State University,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-01-11
41032,City of Maysville,Rural Reporter,Rural,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11892/maysville_ky_gtfs.zip,,True,2024-08-08
41043,Mitchell County Transportation Authority,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Mitchell%20County%20Transportation%20Authority_121/,,,2024-05-14
41048,Kerr Area Transportation Authority,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Kerr%20Area%20Transportation%20Authority_185/,,,2024-05-14
41052,City of Oxford,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-01-18
41053,Murray-Calloway County Transit Authority,Rural Reporter,Rural,MB,DO,,,True,
41060,City of Key West,Rural Reporter,Rural,MB,DO,https://ftis.org/FTDE/4R02-41060-CityofKeyWestDepartmentofTransportation/google_transit.zip,,,2023-12-18
41069,Cherokee County,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-05-24
41082,Transp. Administration of Cleveland County. Inc,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Transportation%20Administration%20of%20Cleveland%20County_45/,,,2024-05-14
41083,City of Glasgow,Rural Reporter,Rural,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11923/glasgow_gtfs.zip,,True,2024-08-08
41092,Lowcountry Regional Transportation Authority,Reduced Reporter,Urban,CB,DO,,,True,
41092,Lowcountry Regional Transportation Authority,Reduced Reporter,Urban,MB,DO,,,True,
41102,City of Gatlinburg,Rural Reporter,Rural,MB,DO,https://gatlinburg.connexionz.net/rtt/public/resource/gtfs.zip,,,2023-12-04
41115,Transylvania County,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Transylvania%20County_175/,,,2024-05-14
41120,City of Frankfort,Rural Reporter,Rural,MB,DO,,,True,
41127,AppalCart,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/AppalCART_189/,,,2024-03-06
41136,City of Pigeon Forge,Rural Reporter,Rural,MB,DO,https://pigeonforge.connexionz.net/rtt/public/resource/gtfs.zip,,,2023-11-29
41153,Big Bend Transit,Rural Reporter,Rural,MB,DO,https://ftis.org/FTDE/4R02-41153-BigBendTransit/google_transit.zip,,,2023-12-18
41157,County of Citrus,Reduced Reporter,Urban,MB,DO,https://www.citrusbocc.com/document_center/Department/Community%20Services/Support%20Services/Transit/GTFS%20Text%20Files/GTFS%20Updated%202-1-24.zip,,,2024-02-01
41167,Jackson County,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Jackson%20County_99/,,,2024-03-06
41170,Baker Council on Aging,Rural Reporter,Rural,MB,DO,https://ftis.org/FTDE/4R02-41170-BakerCouncilonAging/google_transit.zip,,,2023-12-18
41182,Municipality of Comerio,Reduced Reporter,Urban,MB,DO,,,True,
41191,Macon County,Rural Reporter,Rural,MB,DO,https://gtfs.transitportal.org/CurrentGTFS/Macon%20County_113/,,,2024-03-06
41199,Board of County Commissioners of St. Lucie County,Full Reporter,Urban,MB,PT,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-04-29
42000,Atlanta-Region Transit Link Authority,Full Reporter,Urban,CB,PT,https://gamobility.info/wp-content/uploads/2023/12/Google_Transit.zip,,,2024-02-27
44913,Eastern Band of Cherokee Indians,Reduced Reporter,Tribe,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11723/ecbi_gtfs.zip,,,2024-03-28
44929,City of Fort Lauderdale,Full Reporter,Urban,FB,PT,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11865/watertrolley_ftl_gtfs.zip,,,2024-06-13
44929,City of Fort Lauderdale,Full Reporter,Urban,MB,PT,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-04-08
44932,City of Tamarac,Reduced Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-01-31
44938,Central Florida Regional Planning Council,Rural Reporter,Rural,MB,DO,https://ftis.org/FTDE/4R02-44938-CentralFloridaRegionalPlanningCouncil/google_transit.zip,,,2023-12-18
44941,Municipality of Jayuya,Rural Reporter,Rural,MB,DO,,,True,
44942,Municipality of Coamo,Rural Reporter,Rural,MB,DO,,,True,
44943,Municipality of Vieques,Rural Reporter,Rural,MB,DO,,,True,
44944,City of Scottsville,Rural Reporter,Rural,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11892/SCOT_GTFS.zip,,True,2024-08-08
44947,County of Hyde,Rural Reporter,Rural,MB,PT,https://gtfs.transitportal.org/CurrentGTFS/Ocracoke%20Tram_%208/,,,2024-03-06
44958,North Carolina Department of Transportation -- Ferry Division,Rural Reporter,Rural,FB,PT,https://gtfs.transitportal.org/CurrentGTFS/NC%20Ferries/,,,2024-03-01
44976,Municipality of Patillas,Rural Reporter,Rural,MB,DO,,,True,
44980,Hendry Co. BOCC,Rural Reporter,Rural,MB,DO,https://ftis.org/FTDE/4R02-44980-HendryCoBOCC/google_transit.zip,,,2024-01-03
50001,City of Appleton,Full Reporter,Urban,MB,DO,https://ridemyvalleytransit.com/gtfs,,,2024-04-30
50001,City of Appleton,Full Reporter,Urban,MB,PT,https://ridemyvalleytransit.com/gtfs,,,2024-04-30
50002,City of Green Bay,Full Reporter,Urban,MB,DO,https://greenbaywi.gov/DocumentCenter/View/12124/Transit-Data-October-2023,,,2024-03-19
50003,City of Kenosha,Full Reporter,Urban,MB,DO,,,True,
50003,City of Kenosha,Full Reporter,Urban,SR,DO,,,True,
50004,City of La Crosse,Full Reporter,Urban,MB,DO,https://static.cityoflacrosse.org/mtu/GTFS_Feed_CityofLaCrosse.zip,,,2024-03-11
50005,City of Madison,Full Reporter,Urban,MB,DO,http://transitdata.cityofmadison.com/GTFS/mmt_gtfs.zip,,,2024-01-31
50006,"City of Racine, Wisconsin",Full Reporter,Urban,CB,PT,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-05-28
50006,"City of Racine, Wisconsin",Full Reporter,Urban,MB,DO,https://racine.connexionz.net/rtt/public/resource/gtfs.zip,,,2024-04-12
50007,Bay Mills Indian Community,Reduced Reporter,Tribe,MB,DO,,,True,
50008,Milwaukee County,Full Reporter,Urban,MB,PT,https://kamino.mcts.org/gtfs/google_transit.zip,,,2024-05-28
50009,"City of Oshkosh, Wisconsin",Reduced Reporter,Urban,MB,DO,https://data.trilliumtransit.com/gtfs/oshkosh-wi-us/oshkosh-wi-us.zip,,,2024-05-16
50010,METRO Regional Transit Authority ,Full Reporter,Urban,MB,DO,https://www.yourmetrobus.org/Data/Sites/2/gtfs-data/metro_rta_gtfs.zip,,,2024-04-12
50011,Stark Area Regional Transit Authority,Full Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-04-22
50012,Southwest Ohio Regional Transit Authority,Full Reporter,Urban,MB,DO,https://www.go-metro.com/uploads/GTFS/google_transit_info.zip,,,2024-06-14
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,HR,DO,https://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,,,2024-03-04
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,LR,DO,https://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,,,2024-03-04
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,MB,DO,https://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,,,2024-03-04
50015,The Greater Cleveland Regional Transit Authority,Full Reporter,Urban,RB,DO,https://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip,,,2024-03-04
50016,Central Ohio Transit Authority,Full Reporter,Urban,MB,DO,https://www.cota.com/data/cota.gtfs.zip,,,2024-04-17
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,MB,DO,http://Proc.greaterdaytonrta.org/gtfs/google_transit.zip,,,2024-05-21
50017,Greater Dayton Regional Transit Authority,Full Reporter,Urban,TB,DO,http://Proc.greaterdaytonrta.org/gtfs/google_transit.zip,,,2024-05-21
50019,City of Middletown,Reduced Reporter,Urban,MB,DO,https://buztrakr.com/gtfs,,,2024-05-30
50020,"City of Springfield, Ohio",Reduced Reporter,Urban,MB,PT,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11869/SCAT_GTFS.zip,,,2024-06-25
50021,Portage Area Regional Transportation Authority,Full Reporter,Urban,MB,DO,https://passio3.com/parta/passioTransit/gtfs/google_transit.zip,,,2024-03-18
50022,Toledo Area Regional Transit Authority,Full Reporter,Urban,MB,DO,https://tarta.com/wp-content/uploads/gtfs/GTFS.zip,,,2023-08-31
50024,Western Reserve Transit Authority,Full Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-05-31
50025,Duluth Transit Authority,Full Reporter,Urban,MB,DO,https://duluthtransit.com/gtf/,,,2024-05-01
50026,City of Moorhead,Full Reporter,Urban,MB,PT,https://download.matbus.com/1/gtfs.zip,,,2024-06-07
50027,Metro Transit ,Full Reporter,Urban,CR,PT,https://svc.metrotransit.org/mtgtfs/gtfs.zip,,,2024-04-25
50027,Metro Transit ,Full Reporter,Urban,LR,DO,https://svc.metrotransit.org/mtgtfs/gtfs.zip,,,2024-04-25
50027,Metro Transit ,Full Reporter,Urban,MB,DO,https://svc.metrotransit.org/mtgtfs/gtfs.zip,,,2024-04-25
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,CB,DO,https://ridemetrobus.com/transit/google_transit.zip,,,2024-01-17
50028,St. Cloud Metropolitan Transit Commission,Full Reporter,Urban,MB,DO,https://ridemetrobus.com/transit/google_transit.zip,,,2024-01-17
50029,Bay Metropolitan Transit Authority,Full Reporter,Urban,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11684/BMTA_GTFS.zip,,,2024-04-03
50030,City of Battle Creek,Reduced Reporter,Urban,MB,DO,,,True,
50031,Suburban Mobility Authority for Regional Transportation,Full Reporter,Urban,MB,DO,https://apps1.smartbus.org/gtfs/SMART_GTFS.zip,,,2024-02-02
50032,Mass Transportation Authority ,Full Reporter,Urban,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/5191/google_transit.zip,,,2024-04-15
50033,Interurban Transit Partnership,Full Reporter,Urban,MB,DO,https://connect.ridetherapid.org/InfoPoint/gtfs-zip.ashx,,,2024-03-11
50033,Interurban Transit Partnership,Full Reporter,Urban,RB,DO,https://connect.ridetherapid.org/InfoPoint/gtfs-zip.ashx,,,2024-03-11
50034,City of Jackson Transportation Authority,Full Reporter,Urban,MB,DO,,,True,
50035,Central County Transportation Authority,Full Reporter,Urban,MB,DO,https://www.kmetro.com/wp-content/uploads/gtfs.zip,,,2024-04-01
50036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO,https://transitfeeds.com/p/capital-area-transportation-authority/379/latest,,,2024-01-18
50037,County of Muskegon,Reduced Reporter,Urban,MB,DO,https://muskegon.connexionz.net/rtt/public/resource/gtfs.zip,,,2024-01-22
50038,City of Niles ,Reduced Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-03-25
50039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,https://saginaw-stars.com/gtfs-data/,,,2024-02-05
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,PT,https://data.trilliumtransit.com/gtfs/michiganflyer-mi-us/michiganflyer-mi-us.zip,,,2024-02-07
50040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,https://www.theride.org/sites/default/files/google/google_transit.zip,,,2024-03-14
50041,City of Anderson ,Reduced Reporter,Urban,MB,DO,,,True,
50042,City of East Chicago,Reduced Reporter,Urban,MB,DO,,,True,
50043,City of Evansville,Full Reporter,Urban,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11867/METS_GTFS.zip,,,2024-06-25
50044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,https://gtfs.remix.com/citilink_fortwayne_in_us.zip,,,2024-04-29
50045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,https://gptc-gtfs.s3.us-east-2.amazonaws.com/gptc_gtfs.zip,,,2024-08-08
50047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,https://rideconnecttransit.com/gtfs,,,2024-01-08
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,https://www.indygo.net/wp-content/plugins/wp-gtfs/feed/gtfs.zip,,,2023-08-31
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,PT,https://www.indygo.net/wp-content/plugins/wp-gtfs/feed/gtfs.zip,,,2024-06-19
50050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,RB,DO,https://www.indygo.net/wp-content/plugins/wp-gtfs/feed/gtfs.zip,,,2023-08-31
50051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,https://bus.gocitybus.com/GTFSRT/citybus-lafayette-in-us.zip,,,2024-05-21
50052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,http://macog.com/google/transpo/google_transit.zip,,,2024-04-05
50053,City of Terre Haute ,Full Reporter,Urban,MB,DO,https://data.trilliumtransit.com/gtfs/terrehautetransit-in-us/terrehautetransit-in-us.zip,,,2024-06-07
50054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,https://www.mitsbus.org/wp-content/uploads/2016/11/GTFS.zip,,,2024-04-19
50056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,,,True,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,FB,PT,,,True,
50057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO,https://www.metroqc.com/documentcenter/view/404,,,2024-01-08
50058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO,https://dfef8f.p3cdn2.secureserver.net/wpcontent/uploads/2023/08/RMTD_GTFS_AUGUST_2023.zip,,,2024-04-03
50059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,http://data.smtd.org/gtfs/smtd_gtfs_feed.zip,,,2023-11-15
50060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,https://developer.mtd.org/gtfs/google_transit.zip,,,2024-05-03
50061,"City of Decatur, Il",Full Reporter,Urban,MB,PT,https://gtfs.remix.com/dpts_decatur_il_us.zip,,,2024-02-21
50066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,https://www.transitchicago.com/downloads/sch_data/google_transit.zip,,,2024-03-01
50066,Chicago Transit Authority,Full Reporter,Urban,MB,DO,https://www.transitchicago.com/downloads/sch_data/google_transit.zip,,,2024-03-01
50088,City of Sheboygan,Reduced Reporter,Urban,MB,DO,https://data.trilliumtransit.com/gtfs/sheboygan-wi-us/sheboygan-wi-us.zip,,,2024-04-11
50090,Richland County Transit,Reduced Reporter,Urban,MB,PT,https://www.rcrpc.org/_files/archives/4d4050_1deae5fbed4b49ba819eadc8cb854d66.zip?dn=GTFS%20Data%20Files.zip,,,2024-05-28
50091,"City of Wausau, Wisconsin",Reduced Reporter,Urban,MB,DO,https://data.trilliumtransit.com/gtfs/wausau-wi-us/wausau-wi-us.zip,,,2024-04-25
50092,"City of Rochester, Minnesota",Full Reporter,Urban,MB,PT,https://www.rochestermn.gov/Home/ShowDocument?id=6496,,,2024-04-15
50092,"City of Rochester, Minnesota",Full Reporter,Urban,RB,PT,,,,
50093,Lima Allen County Regional Transit Authority,Reduced Reporter,Urban,MB,DO,https://www.acrta.com/wp-content/uploads/2024/05/acrta_gtfs.zip,,,2024-05-23
50095,Lorain County,Reduced Reporter,Urban,MB,PT,https://gtfs.remix.com/Lorain_County_Transit_US.zip,,,2024-04-25
50096,City of Waukesha ,Full Reporter,Urban,CB,PT,https://data.trilliumtransit.com/gtfs/megabus-us/megabus-us.zip,,,2024-05-28
50096,City of Waukesha ,Full Reporter,Urban,MB,DO,https://data.trilliumtransit.com/gtfs/waukeshacounty-wi-us/waukeshacounty-wi-us.zip,,,2024-05-28
50098,City of Michigan ,Reduced Reporter,Urban,CB,DO,,,True,
50098,City of Michigan ,Reduced Reporter,Urban,MB,DO,,,True,
50099,City of Eau Claire,Full Reporter,Urban,MB,DO,http://www-ecbus-org.site.atfni.com/build_data_feed.phtml,,,2024-01-26
50104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,http://www.mysouthshoreline.com/google/google_transit.zip,,,2024-05-16
50107,City of Henderson,Rural Reporter,Rural,MB,DO,,,True,
50108,City of Janesville,Reduced Reporter,Urban,MB,DO,https://data.trilliumtransit.com/gtfs/jts-wi-us/jts-wi-us.zip,,,2024-01-18
50109,City of Beloit,Reduced Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-06-12
50110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,https://s3.amazonaws.com/etatransit.gtfs/bloomingtontransit.etaspot.net/gtfs.zip,,,2024-03-18
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,MB,DO,https://www.pacebus.com/gtfsdownload,,,2024-06-05
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",Full Reporter,Urban,MB,PT,https://www.pacebus.com/gtfsdownload,,,2024-06-05
50117,Laketran,Full Reporter,Urban,CB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-06-28
50117,Laketran,Full Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-06-28
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,DO,https://schedules.metrarail.com/gtfs/schedule.zip,,,2024-01-31
50118,Northeast Illinois Regional Commuter Railroad Corporation,Full Reporter,Urban,CR,PT,https://schedules.metrarail.com/gtfs/schedule.zip,,,2024-01-31
50119,City of Detroit ,Full Reporter,Urban,MB,DO,http://www.detroitmi.gov/Portals/0/docs/deptoftransportation/pdfs/ddot_gtfs.zip,,,2023-11-14
50132,Twin Cities Area Transportation Authority,Reduced Reporter,Urban,MB,DO,,,True,
50141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,https://hosted-gtfs-feeds.s3.amazonaws.com/DPM/gtfs.zip,,,2024-04-09
50142,Steel Valley Regional Transit Authority,Reduced Reporter,Urban,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/5972/svrta_draft.zip,,,2024-05-18
50145,City of Kokomo,Full Reporter,Urban,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11767/CityofKokomo_Transit.zip,,,2024-04-17
50146,Madison County Transit District,Full Reporter,Urban,MB,PT,https://www.mct.org/mctinfo/gtfs.zip,,,2023-10-04
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,https://gtfs.remix.com/bwat_porthuron_mi_us.zip,,,2024-02-01
50148,Blue Water Area Transportation Commission,Full Reporter,Urban,MB,DO,https://gtfs.remix.com/bwat_porthuron_mi_us.zip,,,2024-02-01
50149,Michiana Area Council of Governments,Full Reporter,Urban,MB,PT,https://macog.com/google/google_transit.zip,,,2024-05-16
50154,Metropolitan Council,Full Reporter,Urban,MB,PT,https://svc.metrotransit.org/mtgtfs/gtfs.zip,,,2024-04-25
50157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,DO,https://buztrakr.com/gtfs,,,2024-05-30
50158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,MB,DO,https://webapps.fo.umich.edu/transit_uploads/google_transit.zip,,,2023-08-31
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,CB,PT,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-02-05
50159,River Valley Metro Mass Transit District,Full Reporter,Urban,MB,PT,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-02-05
50161,Ozaukee County ,Full Reporter,Urban,CB,PT,,,True,
50163,"Licking County, Ohio",Full Reporter,Urban,MB,DO,https://transit.lickingcounty.gov/api/exports/gtfs,,,2024-05-16
50164,City of Sandusky,Reduced Reporter,Urban,MB,PT,https://mjcaction.com/MJC_GTFS_Public/sandusky_google_transit.zip?x50789,,,2024-06-21
50166,"Clermont County, Ohio",Full Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",True,2024-06-12
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-04-16
50171,"Fond du Lac, Wisconsin ",Reduced Reporter,Urban,MB,PT,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-04-16
50174,City of Danville,Reduced Reporter,Urban,MB,DO,https://www.ridedmt.org/schedules-fares/gtfs-feed,,,2023-11-16
50176,City of DeKalb,Full Reporter,Urban,MB,PT,https://cityofdekalb.com/DocumentCenter/View/16573/cityofdekalb-il-us-091223,,,2023-09-20
50177,City of Columbus,Reduced Reporter,Urban,MB,DO,,,True,
50183,City of Valparaiso,Reduced Reporter,Urban,CB,PT,https://data.trilliumtransit.com/gtfs/valpotransit-chi-us/valpotransit-chi-us.zip,,,2024-02-05
50183,City of Valparaiso,Reduced Reporter,Urban,MB,PT,https://data.trilliumtransit.com/gtfs/valpotransit-chi-us/valpotransit-chi-us.zip,,,2024-02-05
50184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,https://catchamax.org/wp-content/maxgtfs/MAXGTFS.zip,,,2024-04-18
50186,Lawrence County Port Authority,Reduced Reporter,Urban,MB,PT,http://www.ilcao.org/wp-content/uploads/2024/06/LCTFeed.zip,,,2024-06-10
50196,Harbor Transit Multi-Modal Transportation System,Reduced Reporter,Urban,MB,DO,,,True,
50198,Medina County,Full Reporter,Urban,MB,DO,,,True,
50204,Jackson County Mass Transit District,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-02-27
50205,City of Mankato ,Reduced Reporter,Urban,MB,DO,https://content.mankatomn.gov/transit/google_transit.zip,,,2024-01-22
50209,Central Indiana Regional Transportation Authority ,Full Reporter,Urban,MB,PT,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11596/CIRTA_GTFS.zip,,,2024-06-04
50211,Rides Mass Transit District,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2023-12-06
50213,M-1 Rail,Full Reporter,Urban,SR,DO,https://data.trilliumtransit.com/gtfs/qline-mi-us/qline-mi-us.zip,,,2024-02-20
50226,Dunn County Transit Commission,Rural Reporter,Rural,MB,DO,,,True,
50232,City of Macomb,Rural Reporter,Rural,MB,DO,https://api.transloc.com/gtfs/wiu.zip,,,2024-02-27
50241,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,FB,DO,,,True,
50241,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,MB,DO,,,True,
50244,Isabella County Transportation Commission,Rural Reporter,Rural,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11707/GoogleTR.zip,,,2024-05-29
50249,City of Richmond,Rural Reporter,Rural,MB,DO,https://protect2.fireeye.com/v1/url?k=31323334-50bba2bf-31367a34-4544474f5631-e85430e8640e3291&q=1&e=ad46c497-6dc8-48a2-be7f-40f7f87ae1d0&u=https%3A%2F%2Frapid.nationalrtap.org%2FGTFSFileManagement%2FUserUploadFiles%2F11554%2Frvt_gtfs.zip,,,2024-04-16
50250,Lee County,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-02-26
50256,Access Johnson County ,Reduced Reporter,Urban,MB,DO,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11596/CIRTA_GTFS.zip,,,2024-05-20
50258,City of Quincy,Rural Reporter,Rural,MB,DO,,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,2024-01-23
